Fragile X mental retardation protein 1,FMR1,20.03026,20.42255,22.0316,22.40468,22.00738,22.12666,21.2588,21.63094,22.33306
Protein S100-B,S100B,21.16192,17.46811,18.25733,18.01451,20.85148,18.96084,20.75222,18.56145,21.69375
Small nuclear ribonucleoprotein-associated proteins B and B;Small nuclear ribonucleoprotein-associated protein N,SNRPN;SNRPB,26.21852,26.07774,25.63315,25.30278,25.49451,25.7958,25.57421,25.23776,25.53736
Glycogen synthase kinase-3 alpha,GSK3A,17.50616,18.09476,22.13548,20.47786,17.85939,21.51802,22.37645,19.96004,18.67179
Suppressor of SWI4 1 homolog,PPAN,20.79042,21.05444,18.96665,20.83517,19.06699,18.35719,21.38334,18.05607,19.4586
Protein FAM171A2,FAM171A2,20.02459,20.3014,20.82641,22.28788,20.24693,18.07762,17.82749,20.8926,20.83846
Small nuclear ribonucleoprotein G;Putative small nuclear ribonucleoprotein G-like protein 15,SNRPG;SNRPGP15,24.95567,24.26385,24.85043,24.24423,24.78187,24.39179,23.73934,23.58268,24.13813
Protein SEC13 homolog,SEC13,23.70599,23.57969,24.58864,23.45976,19.424,23.99688,23.13563,23.88344,22.91119
Matrin-3,MATR3,27.91451,27.8992,27.44845,28.28419,28.82232,28.29277,28.18735,28.16428,28.82857
Pituitary tumor-transforming gene 1 protein-interacting protein,PTTG1IP,18.1288,18.95771,19.8206,22.24751,20.06729,21.53312,21.43909,21.70763,20.89792
Developmentally-regulated GTP-binding protein 2,DRG2,19.98468,20.50949,19.483,17.95875,19.57808,21.98053,18.43311,20.07079,17.40921
Breakpoint cluster region protein,BCR/ABL fusion;BCR,18.98623,18.71907,18.72823,19.11966,18.37615,18.79147,19.67537,19.23075,20.22128
Serine/arginine repetitive matrix protein 1,SRRM1,16.94929,16.90764,19.36167,20.25398,19.12999,19.65087,20.95518,20.29558,21.23561
Eukaryotic translation initiation factor 3 subunit L,EIF3L,25.00282,25.08347,25.76896,24.10797,22.90879,24.71931,23.92416,24.34712,22.06546
RNA-binding protein EWS,EWSR1,23.62165,23.66698,23.40354,24.02968,25.38245,23.68046,23.02466,23.626,23.99749
RNA binding protein fox-1 homolog;RNA binding protein fox-1 homolog 2;RNA binding protein fox-1 homolog 1;RNA binding protein fox-1 homolog 3,RBFOX2;RBFOX1;RBFOX3,20.27378,20.85825,18.1148,20.3197,19.33908,19.18901,19.26711,19.84996,20.88636
Copine-1,CPNE1,22.44834,22.41437,20.55149,21.65805,21.59819,23.16008,22.1871,22.11273,21.20024
Apolipoprotein C-III,APOC3,18.48078,20.51912,20.90493,19.46287,18.76159,17.93418,22.45916,21.91002,22.42322
26S proteasome non-ATPase regulatory subunit 10,PSMD10,19.27174,20.65953,18.05965,20.08129,19.24069,20.38643,23.46339,21.81233,18.44131
"39S ribosomal protein L43, mitochondrial",MRPL43,17.21155,21.47472,20.8524,19.18023,20.07887,20.74212,17.28584,19.64127,20.55416
Rho guanine nucleotide exchange factor 7,ARHGEF7,19.08231,18.44901,20.54557,20.93761,20.93905,19.98912,20.01971,20.83283,21.61266
CTTNBP2 N-terminal-like protein,CTTNBP2NL,21.5961,21.26654,21.79257,21.52784,21.049,21.74661,20.29737,20.3043,20.80255
Septin-6,6-Sep,18.24909,19.24507,19.20799,22.96053,20.1578,17.87868,24.00907,23.43199,23.5511
Guanylate kinase,GUK1,20.37309,17.17159,20.33004,18.82607,20.06649,21.47684,23.77616,22.67717,24.48542
Polyadenylate-binding protein;Polyadenylate-binding protein 4,PABPC4,23.89791,24.2379,24.21712,23.84852,24.16707,23.94566,24.27014,23.84967,23.84498
ELAV-like protein;ELAV-like protein 4,ELAVL4;ELAVL2,18.11261,20.42234,19.54748,19.28665,19.76761,20.23386,24.27888,23.44544,25.19144
UPF0587 protein C1orf123,C1orf123,22.28003,22.20299,22.17362,21.71975,21.52736,21.66258,20.72709,21.11763,22.28647
Prosaposin;Saposin-A;Saposin-B-Val;Saposin-B;Saposin-C;Saposin-D,PSAP,26.43825,26.50072,26.90529,27.47375,28.06882,27.39313,27.97569,27.78432,28.5229
Heterogeneous nuclear ribonucleoproteins C1/C2,HNRNPC,29.35729,29.45329,28.68154,29.04661,29.71918,29.04804,28.51582,28.53464,29.1915
Eukaryotic translation initiation factor 3 subunit H,EIF3H,23.38719,23.47531,22.57413,22.64792,23.81088,23.19843,22.09304,21.87117,22.20365
"Branched-chain-amino-acid aminotransferase;Branched-chain-amino-acid aminotransferase, mitochondrial",BCAT2,20.2175,18.21582,20.56858,20.1683,19.16879,19.03435,19.87569,20.30541,17.61274
Mortality factor 4-like protein 1,MORF4L1,21.55717,20.92731,20.15921,20.08053,19.46387,19.92804,18.9909,18.2006,18.30554
Protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha,FNTA,17.8246,20.35353,21.90411,20.55037,20.08941,21.66045,18.77547,21.73335,20.63157
Iduronate 2-sulfatase;Iduronate 2-sulfatase 42 kDa chain;Iduronate 2-sulfatase 14 kDa chain,IDS,21.8454,18.07846,19.2679,19.21753,18.41208,20.16356,20.5265,19.60903,18.01904
Calponin;Calponin-2,CNN2,26.46499,26.39891,26.45444,25.76025,25.94253,25.63943,23.52373,24.36312,24.69864
Receptor expression-enhancing protein;Receptor expression-enhancing protein 2,REEP2,18.56001,17.78859,18.91758,20.11184,19.81608,19.37601,20.17986,21.35329,22.01875
Polymerase delta-interacting protein 2,POLDIP2,19.44537,21.83533,20.42737,20.10256,18.50784,19.99165,19.54482,17.83004,18.7506
SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily E member 1,SMARCE1,23.77906,23.97858,23.37252,24.08107,24.45457,23.67605,22.90014,22.96393,23.73635
Catenin beta-1,CTNNB1,24.6221,24.67874,25.12688,24.43987,24.64548,25.22144,24.2422,23.86561,23.97342
CUGBP Elav-like family member 4,CELF4,19.04263,19.43602,18.26376,18.49007,18.03546,19.09464,17.54092,20.8198,21.30022
Septin-5,5-Sep,18.96955,18.6778,18.1036,18.25673,18.10508,19.00813,22.6389,23.99861,25.53739
"NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial",NDUFS1,23.99662,23.70398,24.62221,23.52337,23.65927,23.43046,24.18359,23.87511,24.03154
"Citrate synthase;Citrate synthase, mitochondrial",CS,25.38126,24.81953,25.88152,25.77605,23.39741,26.1995,26.44851,25.95418,25.45895
Periodic tryptophan protein 1 homolog,PWP1,22.59626,22.36722,21.57099,21.62707,21.81839,21.71858,21.99514,22.1805,21.35089
"Cysteine--tRNA ligase, cytoplasmic",CARS,22.73028,21.72626,23.41416,20.67159,21.11102,21.07842,21.73632,21.12086,20.73306
,,23.80193,23.71293,23.83981,22.55829,23.66644,22.99981,23.55976,23.27782,23.87061
NAD(P)H dehydrogenase [quinone] 1,NQO1,19.06229,17.05526,20.02837,18.58213,16.35121,18.74209,18.55011,18.43011,19.41398
Transformer-2 protein homolog alpha,TRA2A,23.25422,23.51316,22.66312,23.06178,23.36706,23.49595,24.17387,24.78945,24.78327
Protein transport protein Sec61 subunit alpha isoform 1;Protein transport protein Sec61 subunit alpha isoform 2,SEC61A1;SEC61A2,17.67683,20.87515,19.37317,18.12801,19.99335,21.56997,23.25168,22.27016,19.63131
Tyrosine-protein phosphatase non-receptor type;Tyrosine-protein phosphatase non-receptor type 1,PTPN1,20.20314,18.52875,20.31518,20.95056,20.95575,22.57773,21.19135,21.46862,20.77362
Receptor protein-tyrosine kinase;Receptor tyrosine-protein kinase erbB-2,ERBB2,21.69523,21.82147,21.9921,16.50887,20.16116,19.20059,20.61607,19.25646,19.15799
S-methyl-5-thioadenosine phosphorylase;Purine nucleoside phosphorylase,MTAP,23.67724,23.68143,24.43333,23.10952,22.78089,23.58015,21.11718,20.96691,22.31418
Fragile X mental retardation syndrome-related protein 1,FXR1,25.65204,25.69291,26.17368,25.84988,25.76979,25.53546,24.66183,24.92805,24.8797
ADP-ribosylation factor-like protein 1,ARL1,21.38806,21.62885,22.02015,20.32685,18.24658,21.68804,22.3402,21.62489,17.87205
Mitogen-activated protein kinase 14,MAPK14,19.14021,19.2679,20.24528,20.01021,18.34841,20.79978,17.8967,17.29335,20.38511
Serine/threonine-protein kinase 26;Serine/threonine-protein kinase 25,STK26;STK25,24.07749,23.735,24.01461,23.42777,22.59842,22.41171,23.22466,23.12367,21.35558
RNA-binding protein with multiple splicing,RBPMS,23.00194,23.08563,23.21719,20.81691,21.23058,20.49346,18.41736,18.76933,20.74963
Echinoderm microtubule-associated protein-like 4,EML4,22.17956,21.77386,21.58095,20.17153,20.85912,20.07827,21.52373,21.19874,17.81516
Epithelial cell adhesion molecule,EPCAM,23.82415,23.66232,22.576,18.33097,17.91093,19.99089,18.13722,19.53162,20.73793
Pescadillo homolog,PES1,21.40208,22.14155,20.8609,21.17225,18.38113,20.93891,22.04815,19.71111,18.9995
Septin-10,10-Sep,21.57293,22.17615,22.18755,21.49145,21.8247,21.20693,18.85254,17.5461,20.15672
Heterogeneous nuclear ribonucleoprotein L-like,HNRNPLL;HNRPLL,20.25695,21.39121,20.15846,20.68475,17.63624,22.74866,21.75996,21.54962,21.10322
Mothers against decapentaplegic homolog;Mothers against decapentaplegic homolog 3;Mothers against decapentaplegic homolog 9;Mothers against decapentaplegic homolog 2;Mothers against decapentaplegic homolog 5;Mothers against decapentaplegic homolog 1,SMAD3;SMAD2;SMAD9;SMAD5;SMAD1,19.76087,19.41982,20.67994,20.81824,19.73162,20.33615,20.37337,20.5417,19.34964
Active breakpoint cluster region-related protein,ABR,20.56958,18.94094,19.3048,20.84252,20.77884,19.13177,19.7137,18.54604,19.98054
Probable ATP-dependent RNA helicase DDX27,DDX27,21.51031,21.46867,21.97862,20.58252,18.46185,20.80711,20.50746,20.96282,19.06129
Ran-binding protein 3,RANBP3,17.61964,17.63987,20.18025,18.0083,17.45113,20.01282,21.07914,20.32904,18.69999
Rab-like protein 2B;Rab-like protein 2A,RABL2B;RABL2A,18.81023,20.18248,18.58522,21.21656,19.63036,18.4076,19.25089,20.68663,19.16986
Endophilin-B2,SH3GLB2,21.32603,21.20252,21.44854,22.86527,23.93921,21.72096,22.78778,22.64386,24.18828
,SH3GLB2,19.97355,20.55128,18.67628,18.46032,18.6465,18.49924,21.06342,20.59305,21.4173
Inter-alpha-trypsin inhibitor heavy chain H4;70 kDa inter-alpha-trypsin inhibitor heavy chain H4;35 kDa inter-alpha-trypsin inhibitor heavy chain H4,ITIH4,19.16221,17.58232,18.22707,17.74422,17.91649,18.04717,26.15457,26.422,21.67934
Cytoplasmic polyadenylation element-binding protein 4;Cytoplasmic polyadenylation element-binding protein 2;Cytoplasmic polyadenylation element-binding protein 3,CPEB2;CPEB4;CPEB3,19.79644,18.78058,16.62546,19.7586,19.02174,16.43533,20.64614,20.10853,20.15635
Cyclin-dependent kinase 11A;Cyclin-dependent kinase 11B,CDK11A;CDK11B;CDC2L1,18.87234,19.9514,20.08891,18.53792,21.02489,19.92089,17.99349,18.4145,17.70644
Peptidyl-prolyl cis-trans isomerase;Peptidyl-prolyl cis-trans isomerase-like 3,PPIL3,18.50913,19.13483,20.96501,17.56627,21.47407,20.71775,20.81628,20.87807,22.01437
U6 snRNA-associated Sm-like protein LSm5,LSM5,21.25263,21.38337,20.24848,19.66126,22.82985,20.08148,20.45077,18.13693,21.36901
"Retinal rod rhodopsin-sensitive cGMP 3,5-cyclic phosphodiesterase subunit delta",PDE6D,20.66379,20.89015,21.56193,21.74628,22.07343,21.43843,22.15434,21.40031,21.67003
Integral membrane protein 2C;CT-BRI3,ITM2C,20.91853,20.49248,18.42784,18.71543,20.20275,21.67517,19.34453,22.012,20.06931
Small ubiquitin-related modifier 1,SUMO1,24.55655,24.74935,24.45951,24.21667,24.44088,23.2832,22.09433,21.90746,23.15159
"Prothymosin alpha;Prothymosin alpha, N-terminally processed;Thymosin alpha-1",PTMA,26.70279,26.75735,27.25025,27.27977,27.61013,24.78581,25.97631,25.65832,26.56696
MICOS complex subunit MIC60,IMMT,24.86476,24.83326,25.05486,25.30268,25.90355,24.69541,25.10414,25.0161,25.31199
SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 3;SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 1;SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 2,SMARCD1;SMARCD3;SMARCD2,21.06296,19.77316,20.9122,19.07616,21.63179,18.24921,20.80719,18.84569,19.97976
RNA-binding protein 12B,RBM12B,18.98148,18.84309,20.67977,20.03859,20.29939,20.22976,20.55515,21.34006,21.1121
Translin-associated protein X,DISC1;TSNAX,21.0314,22.17204,20.81198,21.00187,22.08008,20.78612,19.89629,20.44859,21.05351
General transcription factor IIE subunit 1,GTF2E1,20.12389,19.58388,18.10866,19.73584,20.03389,20.01794,17.93787,19.69895,19.09934
Translocon-associated protein subunit alpha,SSR1,22.10674,22.10117,22.34332,22.86001,22.51068,22.93765,23.13439,23.21682,22.54449
Ribulose-phosphate 3-epimerase,RPE,21.65836,21.9117,22.0255,21.82765,21.33211,21.96853,19.09591,19.24039,21.6584
DCN1-like protein;DCN1-like protein 1,DCUN1D1,20.81683,20.7576,21.45503,20.32707,20.19556,20.74944,20.99092,17.99452,20.00223
Sorcin,SRI,28.85775,28.89937,26.94403,27.78126,27.28198,29.03431,28.53014,28.3559,29.05874
Protein phosphatase 1 regulatory subunit 7,PPP1R7,22.04333,22.46976,22.76322,23.44695,23.44998,23.32237,23.37769,23.28136,24.24147
Eukaryotic translation elongation factor 1 epsilon-1,EEF1E1;EEF1E1-BLOC1S5,24.47401,24.32457,24.51437,23.16928,22.96897,23.60162,22.9798,22.61717,22.99274
Protein FAM136A,FAM136A,23.80774,21.29664,21.92053,20.1839,21.33995,20.66327,21.42409,21.24719,21.67642
DNA-directed RNA polymerase;DNA-directed RNA polymerase II subunit RPB2,POLR2B,21.68551,22.1006,24.21904,23.43377,23.42765,23.38258,23.36159,23.66969,21.71389
60S ribosomal protein L37a,RPL37A,25.06891,25.00984,23.59001,23.31147,23.44493,23.72151,24.18541,24.34746,24.10446
Alanyl-tRNA editing protein Aarsd1,PTGES3L-AARSD1;AARSD1,19.88567,18.47754,18.55579,18.6006,20.17403,17.928,21.64452,20.78517,22.07284
Armadillo repeat-containing protein 10,ARMC10,20.3689,19.696,17.84744,19.32311,18.52705,18.37799,20.83399,20.42927,18.35721
Sulfatase-modifying factor 2,SUMF2,19.52503,20.35132,19.00774,19.44932,19.27862,20.8738,20.40624,20.40343,21.62698
Peptidyl-prolyl cis-trans isomerase;Peptidyl-prolyl cis-trans isomerase G,PPIG,21.43273,21.46463,21.86552,19.64614,19.61464,17.66511,21.29334,21.79606,21.83515
Zinc finger CCCH-type antiviral protein 1,ZC3HAV1,21.51215,21.81033,22.08365,18.55237,18.47688,19.67041,20.22745,20.78242,18.45112
Transportin-3,TNPO3,22.50035,22.08622,23.10233,21.16742,19.76897,22.00799,22.94374,23.1242,21.44116
Replication factor C subunit 4,RFC4,22.21978,22.53882,21.42854,21.18168,21.06796,18.45523,20.3656,21.1379,17.98784
"Succinate-semialdehyde dehydrogenase, mitochondrial",ALDH5A1,19.70932,18.95294,19.84002,21.36853,16.65964,21.45297,25.19287,23.93499,23.49753
40S ribosomal protein SA,RPSA;RPSAP58,28.23918,28.3256,27.7513,27.4945,27.53349,27.04312,27.4017,27.60978,27.91039
Translocon-associated protein subunit gamma,SSR3,21.98291,22.07591,22.41132,21.3431,21.59414,22.19517,21.33123,21.87534,16.33602
Serine/arginine-rich splicing factor 7,SRSF7,27.01606,27.23973,26.76964,26.99032,27.39917,26.5006,26.80243,27.54503,27.56877
"HIG1 domain family member 1A, mitochondrial",HIGD1A,19.79566,19.86296,18.63255,19.7945,16.66878,17.48796,23.42175,17.93941,19.90803
Metaxin-2,MTX2,21.52846,21.46483,22.3672,21.7604,18.97922,21.74246,22.00189,21.77338,21.18792
Phosphoserine phosphatase,PSPH,21.5838,21.27844,20.85217,21.03745,21.48099,21.05848,19.43828,19.08684,20.0726
Dr1-associated corepressor,DRAP1,21.84682,21.37098,20.20204,20.19075,22.07222,21.79784,22.59373,21.10585,23.20659
Nicotinate-nucleotide pyrophosphorylase [carboxylating],QPRT,24.46382,24.78032,17.67142,24.45576,19.15586,24.30584,20.05518,25.32138,24.09563
"3-ketoacyl-CoA thiolase, peroxisomal",ACAA1,17.45772,19.77237,19.74372,16.80537,18.56276,19.57351,17.95521,17.4467,18.19489
Angio-associated migratory cell protein,AAMP,22.2424,18.88159,21.80302,21.28506,19.61113,20.68457,19.15633,20.20799,20.75713
N-acetyl-D-glucosamine kinase,NAGK,21.64421,19.7951,18.80813,21.37417,23.48198,21.23853,23.79917,23.77304,22.0868
COP9 signalosome complex subunit 1,GPS1,21.75246,21.73979,23.23357,22.1474,22.00076,23.0696,22.80388,22.22911,21.78157
Cytochrome c,CYCS,25.27017,25.24891,24.87408,23.37411,23.75154,22.50884,22.48557,21.67835,24.56703
"Proline-, glutamic acid- and leucine-rich protein 1",PELP1,22.90207,21.95284,23.7166,21.72692,20.99397,23.21571,22.18059,23.55274,20.28387
Synaptojanin-1,SYNJ1,26.30496,26.57102,25.93708,26.04752,26.66112,18.63194,25.56541,25.90976,25.98394
Negative elongation factor A,NELFA,18.91059,22.29275,19.16496,21.54911,18.7261,23.07393,21.49434,19.42606,17.86571
Acylamino-acid-releasing enzyme,APEH,23.87811,24.23454,25.16971,24.85043,22.89903,24.23103,18.80305,20.0373,22.21205
Cysteine protease ATG4B,ATG4B,20.60811,18.13074,20.87252,16.81416,19.54774,20.6683,19.26249,19.1467,18.32686
Protein phosphatase 1B,PPM1B,22.05788,21.29715,21.06983,19.03529,20.64033,21.20467,20.14197,21.12269,21.08738
Armadillo repeat protein deleted in velo-cardio-facial syndrome,ARVCF,18.94541,18.22575,20.26072,19.20524,19.39132,18.99105,18.61382,20.25176,19.22889
"DNA-directed RNA polymerases I, II, and III subunit RPABC3",POLR2H,23.77384,23.9227,25.20199,23.13438,22.54842,23.10426,22.16699,23.70123,22.01001
Protein FAM195B,FAM195B,22.55768,22.50591,22.39165,22.36381,23.72484,22.72598,22.9542,22.08323,22.92685
"FERM, RhoGEF and pleckstrin domain-containing protein 1",FARP1,19.81825,17.75702,18.69455,19.2051,19.71443,19.80674,19.52671,19.80226,20.2876
Collagen alpha-1(XI) chain,COL11A1,18.16455,16.08578,19.40924,19.64277,19.20512,20.90808,20.05442,18.79666,17.5963
SOSS complex subunit B1,NABP2,19.16627,19.18643,19.52997,18.79195,19.44443,20.08265,18.93189,19.48919,19.65134
Alpha/beta hydrolase domain-containing protein 14A;Aminoacylase-1,ABHD14A-ACY1;ABHD14A;ACY1,21.55037,21.656,21.31457,19.58183,18.25843,21.82489,22.37031,22.75163,22.91807
60S ribosomal protein L24,RPL24,26.7024,26.61653,25.21612,24.6871,24.67476,26.1992,25.7506,25.97437,25.46379
Cartilage-associated protein,CRTAP,22.34551,21.42875,19.72877,21.58192,19.09952,19.7607,20.67883,20.6127,20.46981
Nuclear respiratory factor 1,NRF1,18.25896,19.69979,18.64684,19.48251,19.78459,20.0938,20.33952,19.25188,20.07392
Coiled-coil domain-containing protein 58,CCDC58,22.20114,22.21957,19.87553,18.34236,22.51653,18.51763,20.22894,23.38456,18.40602
"Propionyl-CoA carboxylase beta chain, mitochondrial",PCCB,20.85749,20.30919,20.89682,20.64165,18.04779,19.23689,20.75678,20.16165,20.33571
Uncharacterized protein C7orf50,C7orf50,21.75768,21.71925,16.91876,22.00631,23.19056,22.58323,21.67534,21.66471,21.68658
MICOS complex subunit MIC19,CHCHD3,22.78033,22.73915,23.1688,23.01016,22.92167,22.18074,22.18997,22.18849,22.74193
Nucleolysin TIA-1 isoform p40,TIA1,20.58031,19.8663,21.61115,19.15094,21.86015,21.09165,20.70919,20.97659,20.49072
,ACTB,17.79323,20.18192,16.92745,20.36303,18.01768,21.12881,19.19354,20.1233,21.72995
Mitochondrial ribonuclease P protein 1,TRMT10C,16.1327,20.89445,19.12453,19.80952,18.58898,20.32433,20.90639,20.14694,20.76474
A-kinase anchor protein 2,AKAP2,21.83148,17.96651,21.21424,22.51956,23.38087,22.62605,20.07639,20.03655,17.41476
Mesoderm-specific transcript homolog protein,MEST,22.08502,21.65097,21.9227,23.40821,20.13871,25.53638,25.22894,25.3506,21.91685
60S ribosomal protein L22-like 1,RPL22L1,22.29676,22.55417,22.03607,18.13987,19.36902,20.77266,18.46788,19.18357,19.55203
Neuronal cell adhesion molecule,NRCAM,19.72355,20.55887,19.29251,18.11091,19.2351,19.55846,21.3596,21.72613,22.80986
Ubiquitin-conjugating enzyme E2 H,UBE2H,22.42191,17.63346,21.74168,18.66013,21.89719,21.93402,18.55971,20.05832,18.58711
Catenin delta-1,CTNND1,24.48142,24.72728,23.92976,22.875,23.67767,24.08327,24.25674,24.19551,24.62399
Syndecan;Syndecan-3,SDC3,19.88898,18.10003,19.72544,19.41002,17.93625,18.46962,20.34733,18.46456,21.04733
SPARC,SPARC,21.91287,22.34968,22.2024,23.88362,24.24612,23.68378,23.46824,22.50057,23.53683
Eukaryotic translation initiation factor 4 gamma 2,EIF4G2,23.59104,23.6584,24.44069,24.00702,21.41178,24.16469,24.0354,24.27973,23.32402
Neurabin-2,PPP1R9B,18.00138,17.36088,18.88383,19.28127,21.53573,19.49715,21.49341,19.51534,22.51232
60S ribosomal protein L32,RPL32,25.94387,25.77663,24.60987,24.76309,25.18249,22.57856,25.0525,25.31001,25.30257
Calcium/calmodulin-dependent protein kinase type II subunit delta,CAMK2D,19.86464,20.49277,20.72092,24.40412,23.89282,25.8506,25.51497,24.91889,24.91994
Neuronal membrane glycoprotein M6-a,GPM6A,20.57712,19.44008,19.66516,18.03264,19.77344,19.70615,22.85785,22.07434,21.2465
